Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version
ENSMUSG00000053211	ENSMUSG00000053211.11	ENSMUST00000189888	ENSMUST00000189888.7
ENSMUSG00000053211	ENSMUSG00000053211.11	ENSMUST00000065545	ENSMUST00000065545.6
ENSMUSG00000000103	ENSMUSG00000000103.13	ENSMUST00000187148	ENSMUST00000187148.7
ENSMUSG00000000103	ENSMUSG00000000103.13	ENSMUST00000115891	ENSMUST00000115891.2
ENSMUSG00000069036	ENSMUSG00000069036.4	ENSMUST00000091178	ENSMUST00000091178.2
ENSMUSG00000069036	ENSMUSG00000069036.4	ENSMUST00000091178	ENSMUST00000091178.2
ENSMUSG00000069036	ENSMUSG00000069036.4	ENSMUST00000091178	ENSMUST00000091178.2
ENSMUSG00000021359	ENSMUSG00000021359.17	ENSMUST00000021787	ENSMUST00000021787.7
ENSMUSG00000021359	ENSMUSG00000021359.17	ENSMUST00000223869	ENSMUST00000223869.2
ENSMUSG00000021359	ENSMUSG00000021359.17	ENSMUST00000225180	ENSMUST00000225180.2
ENSMUSG00000021359	ENSMUSG00000021359.17	ENSMUST00000224999	ENSMUST00000224999.2
ENSMUSG00000021359	ENSMUSG00000021359.17	ENSMUST00000224665	ENSMUST00000224665.2
ENSMUSG00000021359	ENSMUSG00000021359.17	ENSMUST00000110193	ENSMUST00000110193.9
ENSMUSG00000022708	ENSMUSG00000022708.17	ENSMUST00000114694	ENSMUST00000114694.9
ENSMUSG00000022708	ENSMUSG00000022708.17	ENSMUST00000114691	ENSMUST00000114691.8
ENSMUSG00000022708	ENSMUSG00000022708.17	ENSMUST00000114690	ENSMUST00000114690.8
ENSMUSG00000022708	ENSMUSG00000022708.17	ENSMUST00000114695	ENSMUST00000114695.3
ENSMUSG00000022708	ENSMUSG00000022708.17	ENSMUST00000079441	ENSMUST00000079441.13
ENSMUSG00000051490	ENSMUSG00000051490.4	ENSMUST00000058600	ENSMUST00000058600.4
ENSMUSG00000051490	ENSMUSG00000051490.4	ENSMUST00000058600	ENSMUST00000058600.4
ENSMUSG00000073130	ENSMUSG00000073130.11	ENSMUST00000154780	ENSMUST00000154780.10
ENSMUSG00000073130	ENSMUSG00000073130.11	ENSMUST00000101495	ENSMUST00000101495.3
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000071533	ENSMUST00000071533.13
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000071533	ENSMUST00000071533.13
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000071533	ENSMUST00000071533.13
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000071533	ENSMUST00000071533.13
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000069334	ENSMUST00000069334.8
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000069334	ENSMUST00000069334.8
ENSMUSG00000055639	ENSMUSG00000055639.17	ENSMUST00000069334	ENSMUST00000069334.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000023100	ENSMUST00000023100.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000023100	ENSMUST00000023100.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000023100	ENSMUST00000023100.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000023100	ENSMUST00000023100.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000023100	ENSMUST00000023100.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000023100	ENSMUST00000023100.8
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000229336	ENSMUST00000229336.2
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000229336	ENSMUST00000229336.2
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000229336	ENSMUST00000229336.2
ENSMUSG00000022463	ENSMUSG00000022463.9	ENSMUST00000229336	ENSMUST00000229336.2
ENSMUSG00000071637	ENSMUSG00000071637.6	ENSMUST00000096232	ENSMUST00000096232.6
ENSMUSG00000071637	ENSMUSG00000071637.6	ENSMUST00000096232	ENSMUST00000096232.6
ENSMUSG00000071637	ENSMUSG00000071637.6	ENSMUST00000096232	ENSMUST00000096232.6
ENSMUSG00000071637	ENSMUSG00000071637.6	ENSMUST00000096232	ENSMUST00000096232.6
ENSMUSG00000071637	ENSMUSG00000071637.6	ENSMUST00000096232	ENSMUST00000096232.6
ENSMUSG00000005698	ENSMUSG00000005698.16	ENSMUST00000005841	ENSMUST00000005841.16
ENSMUSG00000005698	ENSMUSG00000005698.16	ENSMUST00000005841	ENSMUST00000005841.16
ENSMUSG00000005698	ENSMUSG00000005698.16	ENSMUST00000005841	ENSMUST00000005841.16
ENSMUSG00000005698	ENSMUSG00000005698.16	ENSMUST00000005841	ENSMUST00000005841.16
ENSMUSG00000005698	ENSMUSG00000005698.16	ENSMUST00000005841	ENSMUST00000005841.16
ENSMUSG00000031618	ENSMUSG00000031618.14	ENSMUST00000109913	ENSMUST00000109913.9
ENSMUSG00000031618	ENSMUSG00000031618.14	ENSMUST00000148106	ENSMUST00000148106.8
ENSMUSG00000031618	ENSMUSG00000031618.14	ENSMUST00000109912	ENSMUST00000109912.8
ENSMUSG00000031618	ENSMUSG00000031618.14	ENSMUST00000109911	ENSMUST00000109911.8
ENSMUSG00000031618	ENSMUSG00000031618.14	ENSMUST00000034031	ENSMUST00000034031.6
ENSMUSG00000024837	ENSMUSG00000024837.16	ENSMUST00000025755	ENSMUST00000025755.11
ENSMUSG00000024837	ENSMUSG00000024837.16	ENSMUST00000025755	ENSMUST00000025755.11
ENSMUSG00000024837	ENSMUSG00000024837.16	ENSMUST00000087525	ENSMUST00000087525.5
ENSMUSG00000024837	ENSMUSG00000024837.16	ENSMUST00000087525	ENSMUST00000087525.5
ENSMUSG00000024276	ENSMUSG00000024276.8	ENSMUST00000225682	ENSMUST00000225682.2
ENSMUSG00000024276	ENSMUSG00000024276.8	ENSMUST00000060762	ENSMUST00000060762.6
ENSMUSG00000042372	ENSMUSG00000042372.6	ENSMUST00000048935	ENSMUST00000048935.6
ENSMUSG00000048138	ENSMUSG00000048138.11	ENSMUST00000053068	ENSMUST00000053068.7
ENSMUSG00000048138	ENSMUSG00000048138.11	ENSMUST00000053068	ENSMUST00000053068.7
ENSMUSG00000048138	ENSMUSG00000048138.11	ENSMUST00000053068	ENSMUST00000053068.7
ENSMUSG00000063281	ENSMUSG00000063281.10	ENSMUST00000074941	ENSMUST00000074941.8
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000066497	ENSMUST00000066497.12
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000066497	ENSMUST00000066497.12
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000066497	ENSMUST00000066497.12
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000066497	ENSMUST00000066497.12
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000153337	ENSMUST00000153337.2
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000153337	ENSMUST00000153337.2
ENSMUSG00000051469	ENSMUSG00000051469.15	ENSMUST00000153337	ENSMUST00000153337.2
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000075192	ENSMUST00000075192.13
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000133600	ENSMUST00000133600.8
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000156927	ENSMUST00000156927.8
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000149111	ENSMUST00000149111.8
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000134554	ENSMUST00000134554.2
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000134193	ENSMUST00000134193.8
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000131364	ENSMUST00000131364.8
ENSMUSG00000058794	ENSMUSG00000058794.13	ENSMUST00000132836	ENSMUST00000132836.8
ENSMUSG00000005148	ENSMUSG00000005148.9	ENSMUST00000005279	ENSMUST00000005279.8
ENSMUSG00000005148	ENSMUSG00000005148.9	ENSMUST00000005279	ENSMUST00000005279.8
ENSMUSG00000005148	ENSMUSG00000005148.9	ENSMUST00000005279	ENSMUST00000005279.8
ENSMUSG00000005148	ENSMUSG00000005148.9	ENSMUST00000005279	ENSMUST00000005279.8
ENSMUSG00000005148	ENSMUSG00000005148.9	ENSMUST00000005279	ENSMUST00000005279.8
ENSMUSG00000005148	ENSMUSG00000005148.9	ENSMUST00000005279	ENSMUST00000005279.8
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000228216	ENSMUST00000228216.2
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000228216	ENSMUST00000228216.2
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000228216	ENSMUST00000228216.2
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000228216	ENSMUST00000228216.2
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000228216	ENSMUST00000228216.2
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000097079	ENSMUST00000097079.5
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000097079	ENSMUST00000097079.5
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000097079	ENSMUST00000097079.5
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000097079	ENSMUST00000097079.5
ENSMUSG00000072294	ENSMUSG00000072294.6	ENSMUST00000097079	ENSMUST00000097079.5
ENSMUSG00000071757	ENSMUSG00000071757.11	ENSMUST00000096430	ENSMUST00000096430.11
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000225338	ENSMUST00000225338.2
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000225338	ENSMUST00000225338.2
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000224325	ENSMUST00000224325.2
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000224325	ENSMUST00000224325.2
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000049705	ENSMUST00000049705.8
ENSMUSG00000055341	ENSMUSG00000055341.11	ENSMUST00000049705	ENSMUST00000049705.8
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000109735	ENSMUST00000109735.9
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000109735	ENSMUST00000109735.9
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000169142	ENSMUST00000169142.8
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000169142	ENSMUST00000169142.8
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000168892	ENSMUST00000168892.9
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000168892	ENSMUST00000168892.9
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000171466	ENSMUST00000171466.2
ENSMUSG00000057842	ENSMUSG00000057842.15	ENSMUST00000171466	ENSMUST00000171466.2
ENSMUSG00000021366	ENSMUSG00000021366.9	ENSMUST00000060148	ENSMUST00000060148.6
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000119746	ENSMUST00000119746.8
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000119746	ENSMUST00000119746.8
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000119746	ENSMUST00000119746.8
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000088356	ENSMUST00000088356.10
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000088356	ENSMUST00000088356.10
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000169582	ENSMUST00000169582.3
ENSMUSG00000068284	ENSMUSG00000068284.15	ENSMUST00000169582	ENSMUST00000169582.3
ENSMUSG00000024619	ENSMUSG00000024619.9	ENSMUST00000025521	ENSMUST00000025521.9
ENSMUSG00000024619	ENSMUSG00000024619.9	ENSMUST00000025521	ENSMUST00000025521.9
ENSMUSG00000024619	ENSMUSG00000024619.9	ENSMUST00000025521	ENSMUST00000025521.9
ENSMUSG00000024619	ENSMUSG00000024619.9	ENSMUST00000025521	ENSMUST00000025521.9
ENSMUSG00000024619	ENSMUSG00000024619.9	ENSMUST00000025521	ENSMUST00000025521.9
ENSMUSG00000036442	ENSMUSG00000036442.9	ENSMUST00000040445	ENSMUST00000040445.9
ENSMUSG00000036442	ENSMUSG00000036442.9	ENSMUST00000040445	ENSMUST00000040445.9
ENSMUSG00000036442	ENSMUSG00000036442.9	ENSMUST00000040445	ENSMUST00000040445.9
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000031688	ENSMUSG00000031688.5	ENSMUST00000034115	ENSMUST00000034115.5
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7
ENSMUSG00000024912	ENSMUSG00000024912.7	ENSMUST00000025850	ENSMUST00000025850.7
ENSMUSG00000021244	ENSMUSG00000021244.16	ENSMUST00000101202	ENSMUST00000101202.10
ENSMUSG00000042320	ENSMUSG00000042320.18	ENSMUST00000177289	ENSMUST00000177289.9
ENSMUSG00000042320	ENSMUSG00000042320.18	ENSMUST00000110249	ENSMUST00000110249.3
ENSMUSG00000031365	ENSMUSG00000031365.14	ENSMUST00000114499	ENSMUST00000114499.8
ENSMUSG00000031365	ENSMUSG00000031365.14	ENSMUST00000033731	ENSMUST00000033731.4
ENSMUSG00000046351	ENSMUSG00000046351.12	ENSMUST00000050101	ENSMUST00000050101.9
ENSMUSG00000046351	ENSMUSG00000046351.12	ENSMUST00000050101	ENSMUST00000050101.9
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3
ENSMUSG00000024922	ENSMUSG00000024922.3	ENSMUST00000025861	ENSMUST00000025861.3
ENSMUSG00000057469	ENSMUSG00000057469.9	ENSMUST00000020908	ENSMUST00000020908.9
ENSMUSG00000057469	ENSMUSG00000057469.9	ENSMUST00000020908	ENSMUST00000020908.9
ENSMUSG00000057469	ENSMUSG00000057469.9	ENSMUST00000020908	ENSMUST00000020908.9
ENSMUSG00000057469	ENSMUSG00000057469.9	ENSMUST00000020908	ENSMUST00000020908.9
ENSMUSG00000057469	ENSMUSG00000057469.9	ENSMUST00000020908	ENSMUST00000020908.9
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000060397	ENSMUST00000060397.13
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000060397	ENSMUST00000060397.13
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000060397	ENSMUST00000060397.13
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000060397	ENSMUST00000060397.13
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000166696	ENSMUST00000166696.9
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000166696	ENSMUST00000166696.9
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000166696	ENSMUST00000166696.9
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000095388	ENSMUST00000095388.5
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000095388	ENSMUST00000095388.5
ENSMUSG00000020037	ENSMUSG00000020037.16	ENSMUST00000095388	ENSMUST00000095388.5
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000031681	ENSMUSG00000031681.17	ENSMUST00000066091	ENSMUST00000066091.14
ENSMUSG00000045440	ENSMUSG00000045440.5	ENSMUST00000051857	ENSMUST00000051857.5
ENSMUSG00000045440	ENSMUSG00000045440.5	ENSMUST00000051857	ENSMUST00000051857.5
ENSMUSG00000041852	ENSMUSG00000041852.16	ENSMUST00000048966	ENSMUST00000048966.7
ENSMUSG00000041852	ENSMUSG00000041852.16	ENSMUST00000109510	ENSMUST00000109510.10
ENSMUSG00000050919	ENSMUSG00000050919.11	ENSMUST00000056558	ENSMUST00000056558.11
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000021250	ENSMUSG00000021250.14	ENSMUST00000021674	ENSMUST00000021674.7
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000163568	ENSMUST00000163568.4
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000163568	ENSMUST00000163568.4
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000163568	ENSMUST00000163568.4
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000163568	ENSMUST00000163568.4
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000024947	ENSMUST00000024947.8
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000024947	ENSMUST00000024947.8
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000024947	ENSMUST00000024947.8
ENSMUSG00000024134	ENSMUSG00000024134.12	ENSMUST00000024947	ENSMUST00000024947.8
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000177587	ENSMUST00000177587.9
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000177587	ENSMUST00000177587.9
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000177587	ENSMUST00000177587.9
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000177587	ENSMUST00000177587.9
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000177587	ENSMUST00000177587.9
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000177587	ENSMUST00000177587.9
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000050687	ENSMUST00000050687.14
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000050687	ENSMUST00000050687.14
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000050687	ENSMUST00000050687.14
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000050687	ENSMUST00000050687.14
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000050687	ENSMUST00000050687.14
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000171754	ENSMUST00000171754.3
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000171754	ENSMUST00000171754.3
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000171754	ENSMUST00000171754.3
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000171754	ENSMUST00000171754.3
ENSMUSG00000034271	ENSMUSG00000034271.17	ENSMUST00000171754	ENSMUST00000171754.3
ENSMUSG00000034266	ENSMUSG00000034266.7	ENSMUST00000040536	ENSMUST00000040536.6
ENSMUSG00000034266	ENSMUSG00000034266.7	ENSMUST00000040536	ENSMUST00000040536.6
ENSMUSG00000034266	ENSMUSG00000034266.7	ENSMUST00000040536	ENSMUST00000040536.6
ENSMUSG00000034266	ENSMUSG00000034266.7	ENSMUST00000040536	ENSMUST00000040536.6
ENSMUSG00000034266	ENSMUSG00000034266.7	ENSMUST00000040536	ENSMUST00000040536.6
ENSMUSG00000044501	ENSMUSG00000044501.18	ENSMUST00000149699	ENSMUST00000149699.8
ENSMUSG00000044501	ENSMUSG00000044501.18	ENSMUST00000072477	ENSMUST00000072477.11
ENSMUSG00000044501	ENSMUSG00000044501.18	ENSMUST00000121315	ENSMUST00000121315.2
ENSMUSG00000044501	ENSMUSG00000044501.18	ENSMUST00000088765	ENSMUST00000088765.9
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000113265	ENSMUST00000113265.8
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000113265	ENSMUST00000113265.8
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000113265	ENSMUST00000113265.8
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000113265	ENSMUST00000113265.8
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000113263	ENSMUST00000113263.8
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000097311	ENSMUST00000097311.9
ENSMUSG00000023991	ENSMUSG00000023991.17	ENSMUST00000113262	ENSMUST00000113262.2
ENSMUSG00000031241	ENSMUSG00000031241.18	ENSMUST00000168174	ENSMUST00000168174.9
ENSMUSG00000031241	ENSMUSG00000031241.18	ENSMUST00000118986	ENSMUST00000118986.8
ENSMUSG00000031241	ENSMUSG00000031241.18	ENSMUST00000118986	ENSMUST00000118986.8
ENSMUSG00000031241	ENSMUSG00000031241.18	ENSMUST00000068451	ENSMUST00000068451.12
ENSMUSG00000031241	ENSMUSG00000031241.18	ENSMUST00000168403	ENSMUST00000168403.2
ENSMUSG00000031902	ENSMUSG00000031902.11	ENSMUST00000212742	ENSMUST00000212742.2
ENSMUSG00000031902	ENSMUSG00000031902.11	ENSMUST00000211991	ENSMUST00000211991.2
ENSMUSG00000031902	ENSMUSG00000031902.11	ENSMUST00000109308	ENSMUST00000109308.3
ENSMUSG00000031902	ENSMUSG00000031902.11	ENSMUST00000109308	ENSMUST00000109308.3
ENSMUSG00000031902	ENSMUSG00000031902.11	ENSMUST00000109308	ENSMUST00000109308.3
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000025867	ENSMUST00000025867.6
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000238000	ENSMUST00000238000.2
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000237838	ENSMUST00000237838.2
ENSMUSG00000024927	ENSMUSG00000024927.9	ENSMUST00000237863	ENSMUST00000237863.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000161976	ENSMUST00000161976.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000022971	ENSMUST00000022971.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159327	ENSMUST00000159327.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000167731	ENSMUST00000167731.8
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000159338	ENSMUST00000159338.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000160009	ENSMUST00000160009.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000160009	ENSMUST00000160009.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000160009	ENSMUST00000160009.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000160009	ENSMUST00000160009.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000160009	ENSMUST00000160009.2
ENSMUSG00000022346	ENSMUSG00000022346.18	ENSMUST00000160009	ENSMUST00000160009.2
